href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,planned_to_topicLv3Key,planned_to_topicLv3Label,actual_to_topicLv3Key,actual_to_topicLv3Label,status
thu-vien/bo-luat-lao-dong-so-45-2019-qh14-cua-quoc-hoi.html,Bộ luật lao động số 45/2019/QH14 của Quốc hội,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-lao-dong,Luật lao động,luat-lao-dong,Luật lao động,ok
thu-vien/luat-106-2016-qh13-bo-sung-luat-thue-gtgt-quan-ly-thue-ttdb.html,"Luật 106/2016/QH13 sửa đổi, bổ sung Luật thuế GTGT, TTĐB và Quản lý thuế",lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-quan-ly-thue,Luật quản lý thuế,luat-quan-ly-thue,Luật quản lý thuế,ok
thu-vien/luat-107-2016-qh13-luat-thue-xuat-nhap-khau.html,Luật 107/2016/QH13 Luật thuế Xuất Nhập khẩu,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-xuat-nhap-khau,Luật thuế xuất nhập khẩu,luat-thue-xuat-nhap-khau,Luật thuế xuất nhập khẩu,ok
thu-vien/luat-bao-hiem-xa-hoi-luat-so-58-2014-qh13.html,Luật Bảo Hiểm Xã Hội - Luật số 58/2014/QH13,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-bhxh,Luật BHXH,luat-bhxh,Luật BHXH,ok
thu-vien/luat-bao-hiem-xa-hoi-moi-nhat.html,Luật bảo hiểm xã hội 2025 mới nhất số 41/2024/QH15,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-bhxh,Luật BHXH,luat-bhxh,Luật BHXH,ok
thu-vien/luat-bao-hiem-y-te-sua-doi-moi-nhat-2025-so-51-2024-qh15.html,Luật bảo hiểm y tế sửa đổi mới nhất 2025 số 51/2024/QH15,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-bhyt,Luật BHYT,luat-bhyt,Luật BHYT,ok
thu-vien/luat-cong-doan-moi-nhat.html,Luật công đoàn 2012 (Luật số: 12/2012/QH13),lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-cong-doan,Luật công đoàn,luat-cong-doan,Luật công đoàn,ok
thu-vien/luat-cong-doan-so-50-2024-qh15.html,Luật công đoàn số 50/2024/QH15 mới nhất năm 2025,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-cong-doan,Luật công đoàn,luat-cong-doan,Luật công đoàn,ok
thu-vien/luat-lam-viec-luat-so-38-2013-qh13.html,Luật số 38/2013/QH13 - Luật làm việc,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-viec-lam,Luật việc làm,luat-viec-lam,Luật việc làm,ok
thu-vien/luat-quan-ly-thue-so-108-2025-qh15-hieu-luc-tu-01-07-2026.html,Luật Quản lý thuế số 108/2025/QH15 hiệu lực từ 01/07/2026,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-quan-ly-thue,Luật quản lý thuế,luat-quan-ly-thue,Luật quản lý thuế,ok
thu-vien/luat-quan-ly-thue-so-38-2019-moi-nhat.html,Luật Quản lý thuế số 38/2019/QH14 mới nhất,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-quan-ly-thue,Luật quản lý thuế,luat-quan-ly-thue,Luật quản lý thuế,ok
thu-vien/luat-so-31-2013-qh13-sua-doi-bo-sung-luat-thue-gtgt.html,Luật số 31/2013/QH13 Sửa đổi bổ sung Luật Thuế GTGT,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-gtgt,Luật thuế GTGT,luat-thue-gtgt,Luật thuế GTGT,ok
thu-vien/luat-so-46-2014-qh13-sua-doi-bo-sung-luat-bao-hiem-y-te.html,"Luật số 46/2014/QH13 - Sửa đổi, bổ sung Luật Bảo hiểm y tế",lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-bhyt,Luật BHYT,luat-bhyt,Luật BHYT,ok
thu-vien/luat-so-71-2014-qh13-sua-doi-bo-sung-cac-luat-ve-thue.html,Luật sửa đổi bổ sung các luật về Thuế số 71/2014/QH13,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-gtgt,Luật thuế GTGT,luat-thue-gtgt,Luật thuế GTGT,ok
thu-vien/luat-thue-gia-tri-gia-tang-hop-nhat.html,Luật thuế giá trị gia tăng hợp nhất,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-gtgt,Luật thuế GTGT,luat-thue-gtgt,Luật thuế GTGT,ok
thu-vien/luat-thue-gia-tri-gia-tang-sua-doi-so-149-2025-qh15.html,Luật Thuế giá trị gia tăng sửa đổi số 149/2025/QH15,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-gtgt,Luật thuế GTGT,luat-thue-gtgt,Luật thuế GTGT,ok
thu-vien/luat-thue-gtgt-moi-nhat.html,Luật thuế GTGT 48/2024/QH15 mới nhất có hiệu lực từ 01/07/2025,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-gtgt,Luật thuế GTGT,luat-thue-gtgt,Luật thuế GTGT,ok
thu-vien/luat-thue-tncn-so-109-2025-qh15.html,Luật Thuế TNCN số 109/2025/QH15 áp dụng từ năm 2026,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-thue-tncn,Luật thuế TNCN,luat-thue-tncn,Luật thuế TNCN,ok
thu-vien/luat-viec-lam-so-74-2025-qh15.html,Luật việc làm 2025 số 74/2025/QH15 có hiệu lực từ 01/01/2026,lao-dong-bao-hiem,Lao động - Bảo hiểm,luat-bo-luat,Luật - Bộ luật,luat-viec-lam,Luật việc làm,luat-viec-lam,Luật việc làm,ok
