href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,planned_to_topicLv3Key,planned_to_topicLv3Label,actual_to_topicLv3Key,actual_to_topicLv3Label,status
thu-vien/cach-phan-bo-cong-cu-dung-cu-tren-misa.html,Cách phân bổ công cụ dụng cụ trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-tscd-ccdc,MISA tài sản cố định/CCDC,misa-tscd-ccdc,MISA tài sản cố định/CCDC,ok
thu-vien/cach-tam-tinh-thue-tndn-phai-nop-quy-tren-misa.html,Cách tạm tính thuế TNDN phải nộp quý trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tap-hop-chi-phi-truc-tiep-tren-misa-theo-tt200.html,Cách tập hợp chi phí trực tiếp trên Misa theo Thông tư 200,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-don-hang-tren-misa-theo-thong-tu-133.html,Cách tính giá thành đơn hàng trên Misa theo Thông tư 133,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-don-hang-tren-misa-theo-thong-tu-200.html,Cách tính giá thành đơn hàng trên Misa theo Thông tư 200,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-cong-trinh-vu-viec-tren-misa-theo-thong-tu-133.html,Cách tính giá thành theo công trình vụ việc trên Misa theo Thông tư 133,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-cong-trinh-vu-viec-tren-misa-theo-thong-tu-200.html,Cách tính giá thành theo công trình vụ việc trên Misa theo Thông tư 200,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-hop-dong-tren-misa-ap-dung-thong-tu-133.html,Cách tính giá thành theo hợp đồng trên Misa áp dụng Thông tư 133,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-hop-dong-tren-misa-theo-tt200.html,Cách tính giá thành theo hợp đồng trên Misa áp dụng Thông tư 200,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-phuong-phap-gian-don-tren-misa-theo-thong-tu-133.html,Cách tính giá thành theo phương pháp giản đơn trên Misa theo Thông tư 133,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-phuong-phap-gian-don-tren-misa-theo-thong-tu-200.html,Cách tính giá thành theo phương pháp giản đơn trên Misa theo Thông tư 200,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-phuong-phap-he-so-ty-le-tren-misa-theo-thong-tu-133.html,Cách tính giá thành theo phương pháp hệ số tỷ lệ trên Misa theo Thông tư 133,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-thanh-theo-phuong-phap-he-so-ty-le-tren-misa-theo-thong-tu-200.html,Cách tính giá thành theo phương pháp hệ số tỷ lệ trên Misa theo Thông tư 200,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/cach-tinh-gia-xuat-kho-tren-misa.html,Cách tính giá xuất kho trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-kho-san-xuat,MISA kho/sản xuất,misa-kho-san-xuat,MISA kho/sản xuất,ok
thu-vien/hach-toan-ban-hang-co-chiet-khau-thuong-mai-tren-misa.html,Cách hạch toán bán hàng có chiết khấu thương mại trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-ban-hang-doanh-thu,MISA bán hàng/doanh thu,misa-ban-hang-doanh-thu,MISA bán hàng/doanh thu,ok
thu-vien/hach-toan-chi-tien-tam-ung-cho-nhan-vien-tren-misa.html,Hạch toán chi tiền tạm ứng cho nhân viên trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-khac,MISA khác,misa-khac,MISA khác,ok
thu-vien/hach-toan-hang-ban-dung-gia-huong-hoa-hong-tren-misa.html,Cách hạch toán hàng bán đúng giá hưởng hoa hồng trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-ban-hang-doanh-thu,MISA bán hàng/doanh thu,misa-ban-hang-doanh-thu,MISA bán hàng/doanh thu,ok
thu-vien/hach-toan-ket-chuyen-lai-lo-dau-nam-tren-misa.html,Hạch toán kết chuyển lãi lỗ đầu năm trên misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/hach-toan-nhan-tien-ung-truoc-cua-khach-hang-bang-tien-mat-tren-misa.html,Hạch toán nhận tiền ứng trước của khách hàng bằng tiền mặt trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-ban-hang-doanh-thu,MISA bán hàng/doanh thu,misa-ban-hang-doanh-thu,MISA bán hàng/doanh thu,ok
thu-vien/hach-toan-nhap-kho-thanh-pham-san-xuat-tren-misa.html,Cách hạch toán nhập kho thành phẩm sản xuất trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-mua-hang-cong-no,MISA mua hàng/công nợ,misa-mua-hang-cong-no,MISA mua hàng/công nợ,ok
thu-vien/hach-toan-nop-thue-gtgt-tncn-tndn-mon-bai-tren-misa.html,"Hạch toán nộp thuế GTGT, TNCN, TNDN, Lệ phí môn bài trên Misa",phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/hach-toan-nop-thue-hang-nhap-khau-tren-misa.html,Hạch toán nộp thuế hàng nhập khẩu trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/hach-toan-nop-tien-bao-hiem-xa-hoi-tren-misa.html,Hạch toán nộp tiền bảo hiểm xã hội trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-khac,MISA khác,misa-khac,MISA khác,ok
thu-vien/hach-toan-nop-tien-mat-vao-tai-khoan-ngan-hang-tren-misa.html,Hạch toán nộp tiền mặt vào tài khoản ngân hàng trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-khac,MISA khác,misa-khac,MISA khác,ok
thu-vien/hach-toan-nop-tien-thue-tndn-tam-tinh-quy-tren-misa.html,Hạch toán nộp tiền thuế TNDN tạm tính quý trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,misa-bao-cao-quyet-toan,MISA báo cáo/quyết toán,ok
thu-vien/hach-toan-rut-tien-gui-ngan-hang-ve-nhap-quy-tien-mat-tren-misa.html,Hạch toán rút tiền gửi ngân hàng về nhập quỹ tiền mặt trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-khac,MISA khác,misa-khac,MISA khác,ok
thu-vien/hach-toan-tra-truoc-tien-hang-cho-nguoi-ban-tren-misa.html,Hạch toán trả trước tiền hàng cho người bán trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-mua-hang-cong-no,MISA mua hàng/công nợ,misa-mua-hang-cong-no,MISA mua hàng/công nợ,ok
thu-vien/huong-dan-cach-hach-toan-tra-lai-hang-mua-tren-misa.html,Cách hạch toán trả lại hàng mua trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-mua-hang-cong-no,MISA mua hàng/công nợ,misa-mua-hang-cong-no,MISA mua hàng/công nợ,ok
thu-vien/nhap-kho-nguyen-vat-lieu-dung-cho-san-xuat-khong-su-dung-het-tren-misa.html,Nhập kho nguyên vật liệu dùng cho sản xuất không sử dụng hết trên Misa,phan-mem-cong-cu,Phần mềm - Công cụ,misa,MISA,misa-mua-hang-cong-no,MISA mua hàng/công nợ,misa-mua-hang-cong-no,MISA mua hàng/công nợ,ok
