href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,planned_to_topicLv3Key,planned_to_topicLv3Label,actual_to_topicLv3Key,actual_to_topicLv3Label,status
thu-vien/bang-ke-giam-tru-gia-canh-cho-nguoi-phu-thuoc-mau-2-1-bk-qtt-tncn.html,Bảng kê giảm trừ gia cảnh cho người phụ thuộc Mẫu 2-1/BK-QTT-TNCN,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tncn,Mẫu thuế TNCN,mau-thue-tncn,Mẫu thuế TNCN,ok
thu-vien/bang-ke-hang-hoa-dich-vu-ban-ra-01-1-gtgt-theo-tt-119.html,"Bảng kê hàng hóa, dịch vụ bán ra 01-1/GTGT theo TT 119",thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-ke-hang-hoa-dich-vu-ban-ra-04-1-gtgt-theo-tt-119.html,"Bảng kê hàng hóa, dịch vụ bán ra 04-1/GTGT theo TT 119",thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-ke-hang-hoa-dich-vu-mua-vao-01-2-gtgt-theo-tt-119.html,"Bảng kê hàng hóa, dịch vụ MUA VÀO 01-2/GTGT theo TT 119",thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-ke-hoa-don-chung-tu-hang-hoa-dich-vu-ban-ra-mau-03-thkh.html,Mẫu bảng kê hóa đơn chứng từ hàng hóa dịch vụ bán ra mẫu số 03/THKH,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-ke-kem-theo-hoa-don-gia-tri-gia-tang.html,Mẫu bảng kê xuất kèm hóa đơn điện tử GTGT mới nhất,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-ke-mua-hang-khong-co-hoa-don-2026-mau-02-tndn.html,Mẫu bảng kê mua hàng hóa dịch vụ không có hóa đơn mới nhất năm 2026,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-ke-nop-thue-mau-01-bknt-theo-tt-119.html,Bảng kê nộp thuế mẫu 01/BKNT theo TT 119,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-bang-ke-phu-luc-ho-so,Mẫu bảng kê/phụ lục/hồ sơ,mau-bang-ke-phu-luc-ho-so,Mẫu bảng kê/phụ lục/hồ sơ,ok
thu-vien/bang-ke-thanh-toan-tien-dien-nuoc-mau-02-tndn.html,Bảng kê thanh toán tiền điện nước mẫu 02/TNDN,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,mau-thue-tndn,Mẫu thuế TNDN,ok
thu-vien/bang-phan-bo-so-thue-gtgt-phai-nop-mau-01-7-gtgt.html,Bảng phân bổ số thuế GTGT phải nộp mẫu 01-7/GTGT,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,ok
thu-vien/bang-quy-doi-thu-nhap-khong-bao-gom-thue-ra-thu-nhap-tinh-thue.html,Bảng quy đổi thu nhập không bao gồm thuế ra thu nhập tính thuế,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tncn,Mẫu thuế TNCN,mau-thue-tncn,Mẫu thuế TNCN,ok
thu-vien/bang-thanh-toan-tien-thue-ngoai-mau-so-07-ldtl.html,Mẫu Bảng thanh toán tiền thuê ngoài theo Thông tư 133 và 200,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-nha-thau,Mẫu thuế nhà thầu,mau-thue-nha-thau,Mẫu thuế nhà thầu,ok
