href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/hoc-ke-toan-thue-o-dau-tot-nhat-ha-noi.html,Học kế toán thuế ở đâu tốt nhất Hà Nội,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,mo-ta-cong-viec-ke-toan,Mô tả công việc kế toán,rule-motacv
thu-vien/hoc-nghe-tap-nghe-de-lam-viec-cho-nguoi-su-dung-lao-dong.html,"Học nghề, tập nghề để làm việc cho người sử dụng lao động",tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,hoc-nghe-va-thuc-tap,Học nghề và thực tập,rule-hocnghe
thu-vien/kinh-nghiem-khi-di-phong-van-xin-viec-ke-toan.html,Kinh nghiệm – kỹ năng phỏng vấn xin việc kế toán,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
thu-vien/kinh-nghiem-khi-di-xin-viec-ke-toan-khi-chua-co-kinh-nghiem.html,Kinh nghiệm và bí quyết khi đi xin việc kế toán thành công,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
thu-vien/kinh-nghiem-lam-ke-toan-cong-ty-xay-dung.html,Kinh nghiệm làm kế toán công ty xây dựng,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
thu-vien/kinh-nghiem-quyet-toan-thue-voi-co-quan-thue.html,Chia sẻ Kinh nghiệm quyết toán thuế khi thanh tra thuế vào,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
thu-vien/nhung-cau-hoi-phong-van-thuong-gap-va-cach-tra-loi.html,Những câu hỏi phỏng vấn thường gặp khi đi xin việc và cách trả lời,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
thu-vien/trung-tam-dao-tao-ke-toan-thuc-hanh-thuc-te-tot-nhat.html,Trung tâm đào tạo kế toán thực hành thực tế tốt nhất Hà Nội,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,hoc-va-dao-tao-ke-toan,Học và đào tạo kế toán,rule-daotao
thu-vien/trung-tam-day-thuc-hanh-ke-toan-tong-hop-tot-nhat.html,Trung tâm dạy thực hành kế toán tổng hợp tốt nhất Hà Nội,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,mo-ta-cong-viec-ke-toan,Mô tả công việc kế toán,rule-motacv
thu-vien/trung-tam-mua-sam-nguyen-kim-ba-dinh-tuyen-ke-toan-quay.html,Trung tâm mua sắm Nguyễn Kim Ba Đình tuyển Kế toán quầy,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
thu-vien/trung-tam-quang-cao-thuong-hieu-san-pham-tuyen-ke-toan-tong-hop-kiem-van-phong.html,Trung tâm Quảng cáo thương hiệu sản phẩm tuyển Kế toán tổng hợp kiêm văn phòng,tham-khao-hoc-lieu,Học liệu - Tham khảo,kinh-nghiem-hoi-dap-nghe-nghiep,Kinh nghiệm - Hỏi đáp - Nghề nghiệp,kinh-nghiem-phong-van-xin-viec,Kinh nghiệm/phỏng vấn/xin việc,rule-kinhnghiem
