href,title,libraryKindLabel,from_topicLv1Key,from_topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv1Key,to_topicLv1Label,reason
thu-vien/thong-tu-09-2015-tt-btc-giao-dich-tai-chinh-cua-doanh-nghiep.html,Thông tư 09/2015/TT-BTC quy định giao dịch tài chính của doanh nghiệp,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-10-2020-tt-bldtbxh-huong-dan-luat-lao-dong.html,Thông tư 10/2020/TT-BLĐTBXH hướng dẫn Luật lao động,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,lao-dong-bao-hiem,Lao động - Bảo hiểm,title-override-laodong
thu-vien/thong-tu-100-2021-tt-btc-sua-doi-bo-sung-thong-tu-40-2021.html,"Thông tư 100/2021/TT-BTC sửa đổi, bổ sung Thông tư 40/2021",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-105-2020-tt-btc-huong-dan-ve-dang-ky-thue.html,Thông tư 105/2020/TT-BTC hướng dẫn về đăng ký thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-111-2013-tt-btc-huong-dan-thi-ha-nh-luat-thue-tncn.html,Thông tư 111/2013/TT-BTC hướng dẫn thi hành Luật thuế TNCN,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-130-2016-tt-btc-huong-dan-nghi-dinh-100-luat-106.html,"Thông tư 130/2016/TT-BTC hướng dẫn Nghị định 100, Luật 106/2016/QH13",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-132-2018-tt-btc-che-do-ke-toan-doanh-nghiep-sieu-nho.html,Thông tư 132/2018/TT-BTC Chế độ kế toán Doanh nghiệp siêu nhỏ,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,ke-toan,Kế toán,title-override-ketoan
thu-vien/thong-tu-141-2013-tt-btc-thi-hanh-luat-thue-tndn-va-gtgt.html,Thông tư 141/2013/TT-BTC hướng dẫn thi hành luật thuế TNDN và GTGT,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-151-2014-tt-btc-huong-dan-thi-hanh-nd-91-quy-dinh-ve-thue.html,Thông tư 151/2014/TT-BTC hướng dẫn thi hành NĐ 91 quy định về thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-16-vbhn-btc-van-ban-hop-nhat-ve-thue-gtgt.html,Thông tư 16/VBHN-BTC Văn bản hợp nhất về thuế GTGT,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-166-2013-tt-btc-xu-phat-vi-pham-hanh-chinh-ve-thue.html,Thông tư 166/2013/TT-BTC xử phạt vi phạm hành chính về Thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-17-vbhn-btc-van-ban-hop-nhat-ve-hoa-don.html,Thông tư 17/VBHN-BTC Văn bản hợp nhất về hóa đơn,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-173-2016-tt-btc-sua-doi-bo-sung-thong-tu-219.html,"Thông tư 173 /2016/TT-BTC sửa đổi, bổ sung Thông tư 219",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-176-2016-tt-btc-xu-phat-vi-pham-hanh-chinh-ve-hoa-don.html,Thông tư 176/2016/TT-BTC Xử phạt vi phạm hành chính về hóa đơn,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-18-2026-tt-btc-ve-thue-doi-voi-ho-ca-nhan-kinh-doanh.html,"Thông tư 18/2026/TT-BTC quy định về thuế đối với hộ, cá nhân kinh doanh",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-18-vbhn-btc-van-ban-hop-nhat-ve-quan-ly-thue.html,Thông tư 18/VBHN-BTC văn bản hợp nhất về quản lý thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-20-2026-tt-btc-huong-dan-luat-thue-tndn.html,Thông tư 20/2026/TT-BTC hướng dẫn về Thuế TNDN,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-200-2014-tt-btc-che-do-ke-toan-doanh-nghiep.html,Thông tư 200/2014/TT-BTC Chế độ kế toán Doanh nghiệp,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,ke-toan,Kế toán,title-override-ketoan
thu-vien/thong-tu-202-2014-tt-btc-huong-dan-lap-bao-cao-tai-chinh-hop-nhat.html,Thông tư 202/2014/TT-BTC Hướng dẫn lập và trình bày BCTC hợp nhất,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-219-2013-tt-btc-huong-dan-thi-hanh-luat-thue-gtgt.html,Thông tư 219/2013/TT-BTC hướng dẫn thi hành luật thuế GTGT,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-23-2014-tt-bldtbxh-quy-dinh-ve-tuyen-dung-va-bao-cao-su-dung-lao-dong.html,Thông tư 23/2014/TT-BLĐTBXH Quy định về tuyển dụng và báo cáo sử dụng lao động,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,lao-dong-bao-hiem,Lao động - Bảo hiểm,title-override-laodong
thu-vien/thong-tu-23-2015-tt-bldtbxh-quy-dinh-ve-tien-luong.html,Thông tư 23/2015/TT-BLĐTBXH quy định về cách tính lương cho người lao động,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,lao-dong-bao-hiem,Lao động - Bảo hiểm,title-override-laodong
thu-vien/thong-tu-25-2018-tt-btc-huong-dan-nghi-dinh-146-2017-nd-cp.html,Thông tư 25/2018/TT-BTC hướng dẫn Nghị định 146/2017/NĐ-CP,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-26-2015-tt-btc-huong-dan-thue-gtgt-va-quan-ly-thue.html,Thông tư 26/2015/TT-BTC hướng dẫn về thuế GTGT và quản lý thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-26-vbhn-btc-van-ban-hop-nhat-thue-tndn.html,Thông tư 26/VBHN –BTC văn bản hợp nhất thuế TNDN,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-302-2016-tt-btc-huong-dan-ve-le-phi-mon-bai.html,Thông tư 302/2016/TT-BTC Hướng dẫn về lệ phí môn bài,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-32-2025-tt-btc-hoa-don-dien-tu.html,Thông tư 32/2025/TT-BTC thay thế Thông tư 78/2021 về hóa đơn điện tử,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-324-2016-tt-btc-he-thong-muc-luc-ngan-sach-nha-nuoc.html,Thông tư 324/2016/TT-BTC Quy định mục lục ngân sách nhà nước.,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-37-2017-tt-btc-sua-doi-bo-sung-thong-tu-39.html,"Thông tư 37/2017/TT-BTC sửa đổi, bổ sung Thông tư 39 về hóa đơn",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-39-2014-tt-btc-nhung-quy-dinh-moi-ve-hoa-don.html,Thông tư 39/2014/TT-BTC Những quy định mới về hóa đơn,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-39-2025-tt-bct-quy-dinh-ve-han-muc-khuyen-mai-giam-gia.html,Thông tư 39/2025/TT-BCT quy định về hạn mức khuyến mại giảm giá,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-40-2021-tt-btc-quy-dinh-thue-cho-ho-ca-nhan-kinh-doanh.html,"Thông tư 40/2021/TT-BTC quy định thuế GTGT, TNCN cho cá nhân, hộ kinh doanh",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-47-2015-tt-bldtbxh-quy-dinh-ve-muc-luong-va-phu-cap-luong.html,Thông tư 47/2015/TT-BLĐTBXH quy định về mức lương và phụ cấp lương,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-59-2015-bldtbxh-huong-dan-luat-bhxh-bat-buoc.html,Thông tư 59/2015/TT-BLĐTBXH hướng dẫn Luật BHXH bắt buộc,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,lao-dong-bao-hiem,Lao động - Bảo hiểm,title-override-laodong
thu-vien/thong-tu-64-2013-tt-btc-quy-dinh-ve-hoa-don-gtgt-ban-hang.html,Thông tư 64/2013/TT-BTC hướng dẫn thi hành Nghị định số 51/2010/NĐ-CP,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-64-2015-ttlt-btc-bct-bca-bqp-quy-dinh-ve-hoa-don.html,Thông tư 64/2015/TTLT-BTC-BCT-BCA-BQP quy định về hóa đơn hàng nhập khẩu,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-65-2020-tt-btc-quy-dinh-ve-thue-mon-bai.html,Thông tư 65/2020/TT-BTC quy định về thuế môn bài,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-68-2019-tt-btc-quy-dinh-ve-hoa-don-dien-tu.html,Thông tư 68/2019/TT-BTC quy định về hóa đơn điện tử,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-69-2025-tt-btc-huong-dan-ve-thue-gtgt.html,Thông tư 69/2025/TT-BTC Hướng dẫn về thuế GTGT từ ngày 01/07/2025,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-75-2015-tt-btc-sua-doi-bo-sung-dieu-128-tt-200.html,"Thông tư 75/2015/TT-BTC sửa đổi, bổ sung điều 128 Thông tư 200/2014/TT-BTC",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,ke-toan,Kế toán,title-override-ketoan
thu-vien/thong-tu-78-2014-tt-btc-huong-dan-thi-hanh-luat-thue-tndn.html,Thông tư 78/2014/TT-BTC hướng dẫn thi hành luật thuế TNDN,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-78-2021-tt-btc-quy-dinh-ve-hoa-don-dien-tu.html,Thông tư 78/2021/TT-BTC quy định về hoá đơn điện tử,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-88-2020-tt-btc-huong-dan-ve-hoa-don-dien-tu.html,Thông tư 88/2020/TT-BTC hướng dẫn về hóa đơn điện tử,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-88-che-do-ke-toan-cho-ca-nhan-ho-kinh-doanh.html,"Thông tư 88/2021/TT-BTC chế độ kế toán cho cá nhân, hộ kinh doanh",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,ke-toan,Kế toán,title-override-ketoan
thu-vien/thong-tu-92-2015-quy-dinh-ve-thue-gtgt-tncn-doi-voi-ca-nhan.html,"Thông tư 92/2015/TT-BTC quy định về thuế GTGT, TNCN đối với cá nhân",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-93-2017-tt-btc-sua-doi-bo-sung-tt-156-119-219.html,"Thông tư 93/2017/TT-BTC Sửa đổi, bổ sung TT 219, 119, 156",Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-95-2016-tt-btc-huong-dan-dang-ky-thue.html,Thông tư 95/2016/TT- BTC Hướng dẫn đăng ký Thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-96-2015-tt-btc-huong-dan-thue-thu-nhap-doanh-nghiep.html,Thông tư 96/2015/TT-BTC Hướng dẫn Luật thuế TNDN năm 2015,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-99-2025-tt-btc-huong-dan-che-do-ke-toan-dn.html,Thông tư 99/2025/TT-BTC hướng dẫn Chế độ kế toán doanh nghiệp,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,ke-toan,Kế toán,title-override-ketoan
thu-vien/thong-tu-so-10-2014-tt-btc-xu-phat-vi-pham-ve-hoa-don-gtgt.html,Thông tư số 10/2014/TT-BTC quy định xử phạt vi phạm hành chính về hóa đơn,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-so-119-2014-tt-btc-ngay-25-8-2014.html,THÔNG TƯ Số 119/2014/TT- BTC Bỏ mức 1 tỷ áp dụng phương pháp khấu trừ thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-so-156-2013-tt-btc-huong-dan-thi-hanh-luat-quan-ly-thue.html,Thông tư Số 156/2013/TT-BTC hướng dẫn thi hành luật quản lý Thuế,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
thu-vien/thong-tu-so-178-tt-btc-ap-dung-bao-hiem-xa-hoi-viet-nam.html,Thông tư số 178/TT-BTC áp dụng bảo hiểm xã hội việt Nam,Văn bản,van-ban-phap-luat,Văn bản pháp luật,thong-tu,Thông tư,thue,Thuế - Hóa đơn,lv2-default-tax-circular
