href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,planned_to_topicLv3Key,planned_to_topicLv3Label,actual_to_topicLv3Key,actual_to_topicLv3Label,status
thu-vien/mau-de-nghi-huong-tro-cap-huu-tri-xa-hoi.html,Mẫu đề nghị hưởng trợ cấp hưu trí xã hội,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,ok
thu-vien/mau-don-de-nghi-mau-d01-ts.html,Mẫu D01-TS theo Quyết định 505 mới nhất năm 2024,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,ok
thu-vien/mau-don-xin-viec-viet-tay-hay-nganh-ke-toan.html,Mẫu đơn xin việc kế toán viết tay hay và ấn tượng,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,ok
thu-vien/mau-giay-chung-nhan-nghi-viec-huong-bao-hiem-xa-hoi.html,Mẫu giấy chứng nhận nghỉ việc hưởng bảo hiểm xã hội 2025,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,ok
thu-vien/mau-giay-de-nghi-cap-ban-tom-tat-ho-so-benh-an.html,Mẫu giấy đề nghị cấp bản tóm tắt hồ sơ bệnh án 2025,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,ok
thu-vien/mau-giay-de-nghi-tam-ung-theo-thong-tu-99.html,Mẫu giấy đề nghị tạm ứng - Mẫu số 03 - TT theo thông tư 99,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-chung-tu-tien-thanh-toan,Mẫu chứng từ tiền/thanh toán,mau-chung-tu-tien-thanh-toan,Mẫu chứng từ tiền/thanh toán,ok
thu-vien/mau-giay-de-nghi-thanh-toan-theo-thong-tu-99.html,Mẫu giấy đề nghị thanh toán theo Thông tư 99,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-chung-tu-tien-thanh-toan,Mẫu chứng từ tiền/thanh toán,mau-chung-tu-tien-thanh-toan,Mẫu chứng từ tiền/thanh toán,ok
thu-vien/mau-giay-nop-tien-vao-ngan-sach-nha-nuoc-moi-nhat.html,Mẫu giấy nộp tiền vào ngân sách nhà nước Mẫu số C1- 02/NS mới nhất,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-thue-ke-khai-dang-ky,Mẫu thuế/kê khai/đăng ký,mau-thue-ke-khai-dang-ky,Mẫu thuế/kê khai/đăng ký,ok
thu-vien/mau-giay-ra-vien.html,Mẫu giấy ra viện mới nhất năm 2025 theo Thông tư 25/2025/TT-BYT,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,mau-hanh-chinh-quan-tri-khac,Mẫu hành chính/quản trị khác,ok
thu-vien/mau-giay-thanh-toan-tien-tam-ung-theo-thong-tu-99.html,Mẫu giấy thanh toán tiền tạm ứng theo Thông tư 99,ke-toan,Kế toán,mau-bieu-ke-toan,Mẫu biểu kế toán,mau-chung-tu-tien-thanh-toan,Mẫu chứng từ tiền/thanh toán,mau-chung-tu-tien-thanh-toan,Mẫu chứng từ tiền/thanh toán,ok
