href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/bang-thanh-toan-tien-luong-mau-so-02-ldtl.html,Mẫu Bảng thanh toán tiền lương theo Thông tư 133 và 200,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-tien-luong-phu-cap,Mẫu tiền lương/phụ cấp,rule-luong
thu-vien/don-de-nghi-huong-tro-cap-thai-san-mau-11a-hsb.html,Đơn đề nghị hưởng trợ cấp thai sản Mẫu 11A-HSB,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/don-de-nghi-huong-tro-cap-thai-san-mau-11b-hsb.html,Đơn đề nghị hưởng trợ cấp thai sản Mẫu 11B-HSB,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/giay-chung-nhan-nghi-viec-huong-bao-hiem-xa-hoi-moi-nhat.html,Giấy chứng nhận nghỉ việc hưởng BHXH mới nhất,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/giay-uy-quyen-mau-so-13-hsb.html,Mẫu giấy ủy quyền nhận thay chế độ BHXH 2025 mới nhất,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/giay-xac-nhan-nghi-viec-de-cham-soc-con-om-dau-mau-05b-hsb.html,Giấy xác nhận về nghỉ việc để chăm sóc con ốm đau Mẫu 05B-HSB,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/hop-dong-dao-tao-nghe-giua-doanh-nghiep-voi-nguoi-lao-dong.html,Hợp đồng đào tạo nghề giữa doanh nghiệp với người lao động và chi phí đào tạo nghề,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-hop-dong-lao-dong,Mẫu hợp đồng lao động,rule-hopdong
thu-vien/hop-dong-khoan-viec-thue-tncn-thue-tndn-bhxh-chi-phi-luong.html,"Hợp đồng khoán việc: thuế TNCN, Thuế TNDN, BHXH, Chi phí lương",lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/hop-dong-lao-dong-dien-tu.html,Hợp đồng lao động điện tử 2026 theo Nghị định 337/2025/NĐ-CP,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-hop-dong-lao-dong,Mẫu hợp đồng lao động,rule-hopdong
thu-vien/hop-dong-lao-dong-la-gi.html,Hợp đồng lao động là gì?,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-hop-dong-lao-dong,Mẫu hợp đồng lao động,rule-hopdong
thu-vien/hop-dong-lao-dong-thoi-vu-duoi-3-thang.html,Hợp đồng lao động thời vụ (dưới 3 tháng),lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-hop-dong-lao-dong,Mẫu hợp đồng lao động,rule-hopdong
thu-vien/hop-dong-lao-dong-vo-hieu-khi-nao-cac-truong-hop-va-cach-xu-ly.html,Hợp đồng lao động vô hiệu khi nào? Các trường hợp HĐLĐ bị vô hiệu,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-hop-dong-lao-dong,Mẫu hợp đồng lao động,rule-hopdong
thu-vien/hop-dong-thu-viec-co-phai-dong-bhxh-khong.html,Hợp đồng thử việc có phải đóng BHXH không?,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/mau-05a-hsb-theo-quyet-dinh-166-qd-bhxh.html,Mẫu 05A-HSB theo quyết định 166/QĐ-BHXH,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bhxh-che-do,Mẫu BHXH/chế độ,rule-bhxh
thu-vien/mau-11-pli-giay-phep-lao-dong-cho-nguoi-nuoc-ngoai.html,Mẫu số 11/PLI cấp giấy phép lao động cho người nước ngoài,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-giay-phep-lao-dong-pli,Mẫu giấy phép lao động (PLI),rule-pli
thu-vien/mau-bang-phan-bo-tien-luong-va-bao-hiem-xa-hoi-11-ldtl.html,"Mẫu bảng phân bổ tiền lương, bảo hiểm xã hội theo Thông tư 133, 200",lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-tien-luong-phu-cap,Mẫu tiền lương/phụ cấp,rule-luong
thu-vien/mau-bang-phan-bo-tien-luong-va-cac-khoan-trich-theo-luong.html,Bảng phân bổ tiền lương và các khoản trích theo lương theo Thông tư 99,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-tien-luong-phu-cap,Mẫu tiền lương/phụ cấp,rule-luong
thu-vien/mau-bang-thanh-toan-tien-luong-theo-thong-tu-99.html,Mẫu bảng thanh toán tiền lương theo Thông tư 99,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-tien-luong-phu-cap,Mẫu tiền lương/phụ cấp,rule-luong
thu-vien/mau-bao-cao-tinh-hinh-thay-doi-lao-dong-theo-thong-tu-23.html,Mẫu 07 - Báo cáo tình hình sử dụng lao động theo Thông tư 23,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-bao-cao-dang-ky-lao-dong,Mẫu báo cáo/đăng ký lao động,rule-baocao
thu-vien/mau-bieu-chung-tu-ke-toan-tien-luong-theo-thong-tu-99.html,Mẫu biểu chứng từ kế toán tiền lương theo Thông tư 99 mới nhất 2026,lao-dong-bao-hiem,Lao động - Bảo hiểm,mau-bieu-lao-dong-bao-hiem,Mẫu biểu lao động - bảo hiểm,mau-tien-luong-phu-cap,Mẫu tiền lương/phụ cấp,rule-luong
