href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/cac-khoan-chi-phi-bi-khong-che-muc-duoc-tru-2026-moi-nhat.html,Các khoản chi phí bị khống chế mức được trừ 2026,ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/cac-khoan-chi-phi-khong-tuong-ung-voi-doanh-thu-tinh-thue.html,Các khoản chi phí không tương ứng với doanh thu tính thuế 2026,ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/cach-dua-tien-thue-nha-vao-chi-phi-hop-ly.html,"Quy định về chi phí thuê nhà, thuê xe ô tô của cá nhân",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/cach-lap-so-chi-phi-san-xuat-kinh-doanh-mau-s36-dn.html,"Cách lập sổ chi phí sản xuất, kinh doanh Mẫu S36-DN theo Thông tư 200",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/cach-lap-so-chi-tiet-ban-hang-mau-s35-dn-theo-thong-tu-200.html,Cách lập sổ chi tiết bán hàng Mẫu S35-DN theo Thông tư 200,ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,so-sach-gia-thanh-ban-hang,Sổ sách giá thành/bán hàng,rule-sosach
thu-vien/cach-lap-the-tinh-gia-thanh-san-pham-dich-vu-mau-s37-dn.html,"Cách lập thẻ tính giá thành sản phẩm, dịch vụ Mẫu S37-DN theo Thông tư 200",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,so-sach-gia-thanh-ban-hang,Sổ sách giá thành/bán hàng,rule-sosach
thu-vien/chi-phi-chi-cho-sep-di-tiep-khach-xu-ly-nhu-the-nao.html,Chi phí chi cho sêp đi tiếp khách xử lý như thế nào?,ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/chi-phi-mua-nha-chung-cu-cho-nhan-vien-giam-doc-o.html,"Chi phí mua nhà chung cư cho nhân viên, Giám đốc ở",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/chi-phi-quang-cao-tren-mang-facebook-google-hop-ly-thi-can-gi.html,"Quy định về chi phí quảng cáo Facebook, Google hợp lý",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/chi-phi-tien-thu-nha-cho-nguoi-nuoc-ngoai-hop-ly.html,Chi phí thuê nhà cho người nước ngoài ở hợp lệ,ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/chi-phi-ton-that-do-thien-tai-dich-benh-hoa-hoan.html,"Chi phí tổn thất do thiên tai, dịch bệnh, hỏa hoạn",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
thu-vien/chi-phi-trang-phuc-cho-nhan-vien.html,"Chi phí trang phục cho nhân viên bằng tiền mặt, hiện vật 2026",ke-toan,Kế toán,nghiep-vu-theo-phan-hanh,Nghiệp vụ theo phần hành,chi-phi-duoc-tru-khong-duoc-tru,Chi phí được trừ/không được trừ,rule-chiphi
