href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/mau-so-03-3b-tndn-phu-luc-thue-thu-nhap-doanh-nghiep-duoc-uu-dai.html,Mẫu số 03-3B/TNDN Phụ lục thuế TNDN được ưu đãi theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-3c-tndn-phu-luc-thue-thu-nhap-doanh-nghiep-duoc-uu-dai.html,Mẫu số 03-3C/TNDN Phụ lục thuế thu nhập doanh nghiệp được ưu đãi theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-3d-tndn-phu-luc-thue-thu-nhap-doanh-nghiep-duoc-uu-dai.html,Mẫu số 03-3D/TNDN Phụ lục thuế thu nhập doanh nghiệp được ưu đãi theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-4-tndn-phu-luc-thue-thu-nhap-doanh-nghiep-da-nop-o-nuoc-ngoai-theo-tt-80-2021.html,Mẫu số 03-4/TNDN Phụ lục thuế thu nhập doanh nghiệp đã nộp ở nước ngoài theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-8a-tndn-phu-luc-bang-phan-bo-so-thue-thu-nhap-doanh-nghiep-phai-nop.html,Mẫu số 03-8A/TNDN Phụ lục bảng phân bổ số thuế thu nhập doanh nghiệp phải nộp theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-8b-tndn-phu-luc-bang-phan-bo-so-thue-thu-nhap-doanh-nghiep-phai-nop.html,Mẫu số 03-8B/TNDN Phụ lục bảng phân bổ số thuế thu nhập doanh nghiệp phải nộp theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-8c-tndn-phu-luc-bang-phan-bo-so-thue-thu-nhap-doanh-nghiep-phai-nop.html,Mẫu số 03-8C/TNDN Phụ lục bảng phân bổ số thuế thu nhập doanh nghiệp phải nộp theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-03-tndn-to-khai-quyet-toan-thue-thu-nhap-doanh-nghiep.html,Mẫu số 03/TNDN tờ khai quyết toán thuế thu nhập doanh nghiệp theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-04-tndn-to-khai-thue-thu-nhap-doanh-nghiep.html,Mẫu số 04/TNDN tờ khai thuế thu nhập doanh nghiệp theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
thu-vien/mau-so-05-tndn-to-khai-thue-thu-nhap-doanh-nghiep.html,Mẫu số 05/TNDN Tờ khai thuế thu nhập doanh nghiệp theo TT 80/2021,doanh-nghiep-thu-tuc,Doanh nghiệp - Thủ tục,mau-bieu-doanh-nghiep-thu-tuc,Mẫu biểu doanh nghiệp - thủ tục,mau-to-khai-thue-tndn,Mẫu tờ khai thuế TNDN,rule-tndn
