href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,planned_to_topicLv3Key,planned_to_topicLv3Label,actual_to_topicLv3Key,actual_to_topicLv3Label,status
thu-vien/thong-tu-26-vbhn-btc-van-ban-hop-nhat-thue-tndn.html,Thông tư 26/VBHN –BTC văn bản hợp nhất thuế TNDN,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-302-2016-tt-btc-huong-dan-ve-le-phi-mon-bai.html,Thông tư 302/2016/TT-BTC Hướng dẫn về lệ phí môn bài,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,ok
thu-vien/thong-tu-32-2025-tt-btc-hoa-don-dien-tu.html,Thông tư 32/2025/TT-BTC thay thế Thông tư 78/2021 về hóa đơn điện tử,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-324-2016-tt-btc-he-thong-muc-luc-ngan-sach-nha-nuoc.html,Thông tư 324/2016/TT-BTC Quy định mục lục ngân sách nhà nước.,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,ok
thu-vien/thong-tu-37-2017-tt-btc-sua-doi-bo-sung-thong-tu-39.html,"Thông tư 37/2017/TT-BTC sửa đổi, bổ sung Thông tư 39 về hóa đơn",thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-39-2014-tt-btc-nhung-quy-dinh-moi-ve-hoa-don.html,Thông tư 39/2014/TT-BTC Những quy định mới về hóa đơn,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-39-2025-tt-bct-quy-dinh-ve-han-muc-khuyen-mai-giam-gia.html,Thông tư 39/2025/TT-BCT quy định về hạn mức khuyến mại giảm giá,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-40-2021-tt-btc-quy-dinh-thue-cho-ho-ca-nhan-kinh-doanh.html,"Thông tư 40/2021/TT-BTC quy định thuế GTGT, TNCN cho cá nhân, hộ kinh doanh",thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-47-2015-tt-bldtbxh-quy-dinh-ve-muc-luong-va-phu-cap-luong.html,Thông tư 47/2015/TT-BLĐTBXH quy định về mức lương và phụ cấp lương,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,ok
thu-vien/thong-tu-64-2013-tt-btc-quy-dinh-ve-hoa-don-gtgt-ban-hang.html,Thông tư 64/2013/TT-BTC hướng dẫn thi hành Nghị định số 51/2010/NĐ-CP,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-64-2015-ttlt-btc-bct-bca-bqp-quy-dinh-ve-hoa-don.html,Thông tư 64/2015/TTLT-BTC-BCT-BCA-BQP quy định về hóa đơn hàng nhập khẩu,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-65-2020-tt-btc-quy-dinh-ve-thue-mon-bai.html,Thông tư 65/2020/TT-BTC quy định về thuế môn bài,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-ho-ca-nhan-kinh-doanh,Thông tư Hộ/Cá nhân kinh doanh,thong-tu-ho-ca-nhan-kinh-doanh,Thông tư Hộ/Cá nhân kinh doanh,ok
thu-vien/thong-tu-68-2019-tt-btc-quy-dinh-ve-hoa-don-dien-tu.html,Thông tư 68/2019/TT-BTC quy định về hóa đơn điện tử,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-69-2025-tt-btc-huong-dan-ve-thue-gtgt.html,Thông tư 69/2025/TT-BTC Hướng dẫn về thuế GTGT từ ngày 01/07/2025,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-78-2014-tt-btc-huong-dan-thi-hanh-luat-thue-tndn.html,Thông tư 78/2014/TT-BTC hướng dẫn thi hành luật thuế TNDN,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-78-2021-tt-btc-quy-dinh-ve-hoa-don-dien-tu.html,Thông tư 78/2021/TT-BTC quy định về hoá đơn điện tử,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-88-2020-tt-btc-huong-dan-ve-hoa-don-dien-tu.html,Thông tư 88/2020/TT-BTC hướng dẫn về hóa đơn điện tử,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-92-2015-quy-dinh-ve-thue-gtgt-tncn-doi-voi-ca-nhan.html,"Thông tư 92/2015/TT-BTC quy định về thuế GTGT, TNCN đối với cá nhân",thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-93-2017-tt-btc-sua-doi-bo-sung-tt-156-119-219.html,"Thông tư 93/2017/TT-BTC Sửa đổi, bổ sung TT 219, 119, 156",thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,thong-tu-chinh-sach-chung,Thông tư Chính sách chung,ok
thu-vien/thong-tu-95-2016-tt-btc-huong-dan-dang-ky-thue.html,Thông tư 95/2016/TT- BTC Hướng dẫn đăng ký Thuế,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-mst-dang-ky-thue,Thông tư MST/Đăng ký thuế,thong-tu-mst-dang-ky-thue,Thông tư MST/Đăng ký thuế,ok
thu-vien/thong-tu-96-2015-tt-btc-huong-dan-thue-thu-nhap-doanh-nghiep.html,Thông tư 96/2015/TT-BTC Hướng dẫn Luật thuế TNDN năm 2015,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-tndn,Thông tư TNDN,thong-tu-tndn,Thông tư TNDN,ok
thu-vien/thong-tu-so-10-2014-tt-btc-xu-phat-vi-pham-ve-hoa-don-gtgt.html,Thông tư số 10/2014/TT-BTC quy định xử phạt vi phạm hành chính về hóa đơn,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-so-119-2014-tt-btc-ngay-25-8-2014.html,THÔNG TƯ Số 119/2014/TT- BTC Bỏ mức 1 tỷ áp dụng phương pháp khấu trừ thuế,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,thong-tu-gtgt-hoa-don,Thông tư GTGT/Hóa đơn,ok
thu-vien/thong-tu-so-156-2013-tt-btc-huong-dan-thi-hanh-luat-quan-ly-thue.html,Thông tư Số 156/2013/TT-BTC hướng dẫn thi hành luật quản lý Thuế,thue,Thuế - Hóa đơn,thong-tu,Thông tư,thong-tu-ke-khai-quan-ly-thue,Thông tư Kê khai/Quản lý thuế,thong-tu-ke-khai-quan-ly-thue,Thông tư Kê khai/Quản lý thuế,ok
