href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/nghi-dinh-123-2020-nd-cp-quy-dinh-ve-hoa-don-dien-tu.html,Nghị định 123/2020/NĐ-CP Quy định về hóa đơn điện tử,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-125-2020-nd-cp-xu-phat-vi-pham-ve-thue-hoa-don.html,"Nghị định 125/2020/NĐ-CP Xử phạt vi phạm về thuế, hóa đơn",thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-126-2020-nd-cp-huong-dan-luat-quan-ly-thue.html,Nghị định 126/2020/NĐ-CP hướng dẫn Luật quản lý thuế,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-quan-ly-xu-phat,Nghị định Quản lý/Xử phạt,rule-quanly
thu-vien/nghi-dinh-128-2025-nd-cp-quy-dinh-ve-phan-quyen-phan-cap-trong-quan-ly-nha-nuoc-linh-vuc-noi-vu.html,"Nghị định 128/2025/NĐ-CP quy định về phân quyền, phân cấp trong quản lý Nhà nước lĩnh vực nội vụ.",thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-chinh-sach-chung,Nghị định Chính sách chung,rule-chinhsach
thu-vien/nghi-dinh-13-vbhn-btc-quy-dinh-ve-luat-thue-gtgt.html,Nghị định 13/VBHN-BTC Hướng dẫn Luật thuế giá trị gia tăng,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-139-2016-nd-cp-quy-dinh-ve-le-phi-mon-bai.html,Nghị định 139/2016/NĐ-CP Quy định về lệ phí Môn bài,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-quan-ly-xu-phat,Nghị định Quản lý/Xử phạt,rule-quanly
thu-vien/nghi-dinh-141-2017-nd-cp-muc-luong-toi-thieu-vung-doi-voi-nld.html,Nghị định 141/2017/NĐ-CP Mức lương tối thiểu vùng đối với NLĐ,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-chinh-sach-chung,Nghị định Chính sách chung,rule-chinhsach
thu-vien/nghi-dinh-146-2017-nd-cp-sua-doi-bo-sung-thue-gtgt-tndn.html,"Nghị định 146/2017/NĐ-CP Sửa đổi bổ sung Luật thuế GTGT, TNDN",thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-15-2022-nd-cp-giam-thue-gtgt-tu-10-xuong-8.html,Nghị định 15/2022/NĐ-CP giảm thuế GTGT từ 10% xuống 8%,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-153-2016-nd-cp-muc-luong-toi-thieu-vung-2017.html,Nghị định 153/2016/NĐ-CP Mức lương tối thiểu vùng 2017,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-chinh-sach-chung,Nghị định Chính sách chung,rule-chinhsach
thu-vien/nghi-dinh-157-quy-dinh-muc-luong-toi-thieu-vung-2019.html,Nghị định 157/2018/NĐ-CP Quy định mức lương tối thiểu vùng 2019,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-chinh-sach-chung,Nghị định Chính sách chung,rule-chinhsach
thu-vien/nghi-dinh-174-2025-nd-cp-chinh-sach-giam-thue-gtgt.html,Nghị định 174/2025/NĐ-CP chính sách giảm thuế GTGT theo Nghị quyết 204/2025/QH15,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-181-2025-nd-cp-huong-dan-luat-thue-gtgt.html,Nghị định 181/2025/NĐ-CP hướng dẫn Luật Thuế GTGT có hiệu lực từ ngày 01/7/2025,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-20-2026-nd-cp-huong-dan-nghi-quyet-so-198-2025-qh15.html,Nghị định 20/2026/NĐ-CP hướng dẫn Nghị quyết số 198/2025/QH15,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-chinh-sach-chung,Nghị định Chính sách chung,rule-chinhsach
thu-vien/nghi-dinh-209-2013-nd-cp-quy-dinh-huong-dan-luat-thue-gtgt.html,Nghị định 209/2013/NĐ-CP Quy định chi tiết và hướng dẫn luật thuế GTGT,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-gtgt-hoa-don,Nghị định GTGT/Hóa đơn,rule-gtgt
thu-vien/nghi-dinh-218-2013-nd-cp-huong-dan-thi-hanh-luat-thue-tndn.html,Nghị định 218/2013/NĐ-CP Hướng dẫn thi hành luật thuế TNDN,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-tndn,Nghị định TNDN,rule-tndn
thu-vien/nghi-dinh-22-2020-nd-cp-huong-dan-ve-le-phi-mon-bai.html,Nghị định 22/2020/NĐ-CP Hướng dẫn về lệ phí môn bài,thue,Thuế - Hóa đơn,nghi-dinh,Nghị định,nghi-dinh-quan-ly-xu-phat,Nghị định Quản lý/Xử phạt,rule-quanly
