href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,planned_to_topicLv3Key,planned_to_topicLv3Label,actual_to_topicLv3Key,actual_to_topicLv3Label,status
thu-vien/nghi-quyet-198-2025-qh15-chinh-sach-mien-giam-thue-tndn-tncn-mon-bai.html,"Nghị quyết 198/2025/QH15 chính sách miễn giảm thuế TNDN, TNCN, Môn Bài",thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-tndn-giam-thue,NQ/QĐ thuế TNDN giảm thuế,nq-thue-tndn-giam-thue,NQ/QĐ thuế TNDN giảm thuế,ok
thu-vien/nghi-quyet-204-2025-qh15-tiep-tuc-giam-thue-gtgt-8.html,Tiếp tục giảm thuế GTGT 8% từ ngày 01/7/2025 đến hết ngày 31/12/2026,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-gtgt-giam-thue,NQ/QĐ thuế GTGT giảm thuế,nq-thue-gtgt-giam-thue,NQ/QĐ thuế GTGT giảm thuế,ok
thu-vien/nghi-quyet-406-nq-ubtvqh15-giam-30-thue-tndn-nam-2021.html,Nghị quyết 406/NQ-UBTVQH15 giảm 30% thuế TNDN năm 2021,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-tndn-giam-thue,NQ/QĐ thuế TNDN giảm thuế,nq-thue-tndn-giam-thue,NQ/QĐ thuế TNDN giảm thuế,ok
thu-vien/nghi-quyet-43-2022-qh15-giam-2-thue-suat-thue-gtgt.html,Nghị quyết 43/2022/QH15 giảm 2% thuế suất thuế GTGT trong năm 2022,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-gtgt-giam-thue,NQ/QĐ thuế GTGT giảm thuế,nq-thue-gtgt-giam-thue,NQ/QĐ thuế GTGT giảm thuế,ok
thu-vien/nghi-quyet-954-2020-dieu-chinh-muc-giam-tru-gia-canh-thue-tncn.html,Nghị quyết 954/2020 điều chỉnh mức giảm trừ gia cảnh thuế TNCN,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-tncn-giam-tru-hoan-thue,NQ/QĐ thuế TNCN giảm trừ/hoàn thuế,nq-thue-tncn-giam-tru-hoan-thue,NQ/QĐ thuế TNCN giảm trừ/hoàn thuế,ok
thu-vien/nghi-quyet-so-116-giam-thue-tndn-phai-nop-nam-2020.html,Nghị quyết số 116 giảm thuế TNDN phải nộp năm 2020,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-tndn-giam-thue,NQ/QĐ thuế TNDN giảm thuế,nq-thue-tndn-giam-thue,NQ/QĐ thuế TNDN giảm thuế,ok
thu-vien/quyet-dinh-108-qd-tct-quy-trinh-hoan-thue-tncn-tu-dong.html,Quyết định 108/QĐ-TCT quy trình hoàn thuế thu nhập cá nhân tự động,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-tncn-giam-tru-hoan-thue,NQ/QĐ thuế TNCN giảm trừ/hoàn thuế,nq-thue-tncn-giam-tru-hoan-thue,NQ/QĐ thuế TNCN giảm trừ/hoàn thuế,ok
thu-vien/quyet-dinh-1378-qd-btc-thu-tuc-dang-ky-nguoi-phu-thuoc.html,Quyết định 1378/QĐ-BTC Thủ tục đăng ký người phụ thuộc,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,nq-thue-tncn-giam-tru-hoan-thue,NQ/QĐ thuế TNCN giảm trừ/hoàn thuế,nq-thue-tncn-giam-tru-hoan-thue,NQ/QĐ thuế TNCN giảm trừ/hoàn thuế,ok
thu-vien/quyet-dinh-cua-giam-doc-ve-viec-di-nghi-mat-du-lich.html,Mẫu quyết định của giám đốc về việc đi nghỉ mát,thue,Thuế - Hóa đơn,nghi-quyet-quyet-dinh,Nghị quyết - Quyết định,qd-noi-bo-doanh-nghiep,QĐ nội bộ doanh nghiệp,qd-noi-bo-doanh-nghiep,QĐ nội bộ doanh nghiệp,ok
