href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/dau-tu-nang-cap-sua-chua-tai-san-co-dinh.html,"Đầu tư nâng cấp, sửa chữa tài sản cố định",ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,tscd-nguyen-gia-khau-hao,TSCĐ/nguyên giá/khấu hao,rule-tscd
thu-vien/dinh-muc-tieu-hao-nguyen-vat-lieu-nhien-lieu-hang-hoa.html,Quy định về định mức tiêu hao nguyên vật liệu nhiên liệu,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,hang-ton-kho-gia-xuat,Hàng tồn kho/giá xuất kho,rule-tonkho
thu-vien/huong-dan-cach-tinh-phan-bo-cong-cu-dung-cu.html,Cách tính phân bổ công cụ dụng cụ mới nhất,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,tscd-nguyen-gia-khau-hao,TSCĐ/nguyên giá/khấu hao,rule-tscd
thu-vien/khung-thoi-gian-trich-khau-hao-cac-loai-tai-san-co-dinh.html,Khung thời gian trích khấu hao các loại tài sản cố định,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,tscd-nguyen-gia-khau-hao,TSCĐ/nguyên giá/khấu hao,rule-tscd
thu-vien/nguyen-tac-ke-toan-hang-ton-kho-theo-thong-tu-133.html,Nguyên tắc kế toán hàng tồn kho theo Thông tư 133,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,hang-ton-kho-gia-xuat,Hàng tồn kho/giá xuất kho,rule-tonkho
thu-vien/nguyen-tac-ke-toan-hang-ton-kho-theo-thong-tu-99.html,Nguyên tắc kế toán hàng tồn kho theo Thông tư 99,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,hang-ton-kho-gia-xuat,Hàng tồn kho/giá xuất kho,rule-tonkho
thu-vien/nguyen-tac-ke-toan-tai-san-co-dinh-theo-thong-tu-99.html,"Nguyên tắc kế toán TSCĐ, bất động sản đầu tư và chi phí đầu tư xây dựng cơ bản dở dang",ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,tscd-nguyen-gia-khau-hao,TSCĐ/nguyên giá/khấu hao,rule-tscd
thu-vien/nguyen-tac-trich-khau-hao-tai-san-co-dinh.html,Quy tắc trích khấu hao Tài sản cố định trong Doanh nghiệp,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,tscd-nguyen-gia-khau-hao,TSCĐ/nguyên giá/khấu hao,rule-tscd
thu-vien/phuong-phap-tinh-gia-xuat-kho-theo-thong-tu-99.html,Các phương pháp tính giá xuất kho theo thông tư 99,ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,hang-ton-kho-gia-xuat,Hàng tồn kho/giá xuất kho,rule-tonkho
thu-vien/phuong-phap-trich-khau-hao-tscd-theo-san-luong.html,"Cách tính khấu hao TSCĐ theo số lượng, khối lượng sản phẩm",ke-toan,Kế toán,tai-san-kho-ccdc,Tài sản - Kho - CCDC,tscd-nguyen-gia-khau-hao,TSCĐ/nguyên giá/khấu hao,rule-tscd
