href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/cac-loai-so-nhat-ky-chung-tu-bang-ke-theo-thong-tu-99.html,"Các loại sổ Nhật ký - Chứng từ, Bảng kê theo hình thức Nhật ký - Chứng từ",ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-ke-toan-theo-hinh-thuc-nhat-ky-chung.html,Hình thức ghi sổ kế toán Nhật ký chung,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-quy-tien-mat-theo-thong-tu-200.html,Hướng dẫn lập sổ quỹ tiền mặt theo Thông tư 200,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,so-sach-tien-kho-chi-tiet,Sổ sách tiền/kho/chi tiết,rule-sosach
thu-vien/cach-ghi-so-theo-hinh-thuc-chung-tu-ghi-so-theo-thong-tu-99.html,Cách ghi sổ theo hình thức Chứng từ ghi sổ theo Thông tư 99,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-theo-hinh-thuc-ke-toan-chung-tu-ghi-so.html,Hình thức ghi sổ kế toán Chứng từ ghi sổ,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-theo-hinh-thuc-ke-toan-nhat-ky-chung-tu.html,Hình thức ghi sổ kế toán Nhật ký – Chứng từ,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-theo-hinh-thuc-ke-toan-nhat-ky-so-cai.html,Hình thức ghi sổ kế toán Nhật ký - Sổ Cái,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-theo-hinh-thuc-nhat-ky-chung-theo-thong-tu-99.html,Cách ghi sổ theo hình thức Nhật ký chung theo Thông tư 99,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-theo-hinh-thuc-nhat-ky-chung-tu-theo-thong-tu-99.html,Cách ghi sổ theo hình thức Nhật ký - Chứng từ theo Thông tư 99,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-ghi-so-theo-hinh-thuc-nhat-ky-so-cai-theo-thong-tu-99.html,Cách ghi sổ theo hình thức Nhật ký - Sổ Cái theo Thông tư 99,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,hinh-thuc-ghi-so-ke-toan,Hình thức ghi sổ kế toán,rule-hinhthuc
thu-vien/cach-kiem-tra-doi-chieu-so-sach-ke-toan-can-ban.html,Cách kiểm tra đối chiếu số liệu kế toán cơ bản,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,so-sach-tien-kho-chi-tiet,Sổ sách tiền/kho/chi tiết,rule-sosach
thu-vien/cach-lap-so-the-kho-chi-tiet-theo-tt-200.html,Cách lập thẻ kho (sổ kho) theo Thông tư 200,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,so-sach-tien-kho-chi-tiet,Sổ sách tiền/kho/chi tiết,rule-sosach
thu-vien/cach-lap-so-tien-gui-ngan-hang-theo-thong-tu-200.html,Hướng dẫn lập sổ tiền gửi ngân hàng Mẫu S08- DN theo Thông tư 200,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,so-sach-tien-kho-chi-tiet,Sổ sách tiền/kho/chi tiết,rule-sosach
thu-vien/cach-sap-xep-chung-tu-so-sach-ke-toan-hop-ly-cho-viec-quyet-toan.html,Kinh nghiệm sắp xếp chứng từ kế toán khoa học,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,so-sach-tien-kho-chi-tiet,Sổ sách tiền/kho/chi tiết,rule-sosach
thu-vien/cach-xu-ly-ghi-tang-ccdc-khong-chon-duoc-chung-tu-nguon-goc.html,Cách xử lý ghi tăng CCDC không chọn được chứng từ nguồn gốc hình thành,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,xu-ly-sai-sot-so-sach,Xử lý sai sót sổ sách,rule-saisot
thu-vien/cach-xu-ly-hang-ton-kho-bi-am-tren-so-sach.html,Cách xử lý hàng tồn kho bị âm trên sổ sách,ke-toan,Kế toán,chung-tu-so-sach,Chứng từ - Sổ sách,xu-ly-sai-sot-so-sach,Xử lý sai sót sổ sách,rule-saisot
