href,title,topicLv1Key,topicLv1Label,topicLv2Key,topicLv2Label,to_topicLv3Key,to_topicLv3Label,reason
thu-vien/mau-hoa-don-xang-dau.html,Mẫu hóa đơn xăng dầu mới nhất năm 2025,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-hop-dong-cho-thue-nha-kinh-doanh.html,Mẫu hợp đồng thuê nhà làm văn phòng Công ty mới nhất năm 2026,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-ho-ca-nhan-mon-bai,Mẫu thuế hộ/cá nhân/môn bài,rule-ho-canhan
thu-vien/mau-ket-qua-hoat-dong-san-xuat-kinh-doanh-03-1a-tndn.html,Mẫu kết quả hoạt động sản xuất kinh doanh Mẫu số 03–1A/TNDN,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-phu-luc-bang-ke-cac-nha-thau-nuoc-ngoai.html,Mẫu Phụ lục bảng kê các nhà thầu nước ngoài - Mẫu 02-1/NTNN,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-phu-luc-giam-thue-gtgt.html,Mẫu phụ lục giảm thuế GTGT 2024 theo Nghị định 72/2024/NĐ-CP,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-phu-luc-giam-thue-gtgt-theo-nghi-quyet-174.html,Mẫu phụ lục giảm thuế GTGT 2026 theo Nghị quyết 174/2024/QH15,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-so-01-1-tain-phu-luc-bang-phan-bo-so-thue-tai-nguyen-phai-nop.html,Mẫu số 01-1/TAIN Phụ lục bảng phân bổ số thuế tài nguyên phải nộp theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-nha-thau,Mẫu thuế nhà thầu,rule-nhathau
thu-vien/mau-so-01-2-gtgt-bang-phan-bo-so-thue-gtgt-phai-nop-doi-voi-hdsx-thuy-dien-theo-tt-80-2021.html,Mẫu số 01-2/GTGT Bảng phân bổ số thuế GTGT phải nộp đối với hđsx thủy điện theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-so-01-3-gtgt-bang-phan-bo-so-thue-gtgt-phai-nop-voi-hdkd-xo-so-theo-tt-80-2021.html,Mẫu số 01-3/GTGT Bảng phân bổ số thuế GTGT phải nộp với hđkd xổ số theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-so-01-6-gtgt-bang-phan-bo-so-thue-gtgt-phai-nop-theo-tt-80-2021.html,Mẫu số 01-6/GTGT Bảng phân bổ số thuế GTGT phải nộp theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-so-01-gtgt-to-khai-thue-gia-tri-gia-tang-theo-tt-80-2021.html,Mẫu số 01/GTGT Tờ khai thuế giá trị gia tăng theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-so-01-tain-to-khai-thue-tai-nguyen-theo-tt-80-2021.html,Mẫu số 01/TAIN Tờ khai thuế tài nguyên theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-nha-thau,Mẫu thuế nhà thầu,rule-nhathau
thu-vien/mau-so-02-1-bk-qtt-tncn-bang-ke-giam-tru-gia-canh-cho-nguoi-phu-thuoc.html,Mẫu số 02-1/BK-QTT-TNCN Bảng kê giảm trừ gia cảnh cho người phụ thuộc theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tncn,Mẫu thuế TNCN,rule-tncn
thu-vien/mau-so-02-gtgt-to-khai-thue-gia-tri-gia-tang-theo-tt-80-2021.html,Mẫu số 02/GTGT Tờ khai thuế giá trị gia tăng theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-gtgt-hoa-don,Mẫu thuế GTGT/Hóa đơn,rule-gtgt
thu-vien/mau-so-02-kk-tncn-to-khai-thue-thu-nhap-ca-nhan-theo-tt-80-2021.html,Mẫu số 02/KK-TNCN Tờ khai thuế thu nhập cá nhân theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tncn,Mẫu thuế TNCN,rule-tncn
thu-vien/mau-so-02-qtt-tncn-to-khai-quyet-toan-thue-thu-nhap-ca-nhan-theo-tt-80-2021.html,Mẫu số 02/QTT-TNCN Tờ khai quyết toán thuế thu nhập cá nhân theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tncn,Mẫu thuế TNCN,rule-tncn
thu-vien/mau-so-02-tain-to-khai-quyet-toan-thue-tai-nguyen.html,Mẫu số 02/TAIN Tờ khai quyết toán thuế tài nguyên theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-nha-thau,Mẫu thuế nhà thầu,rule-nhathau
thu-vien/mau-so-03-1a-tndn-phu-luc-ket-qua-hoat-dong-san-xuat-kinh-doanh.html,Mẫu số 03-1A/TNDN Phụ lục kết quả hoạt động sản xuất kinh doanh theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-1b-tndn-phu-luc-ket-qua-hoat-dong-san-xuat-kinh-doanh.html,Mẫu số 03-1B/TNDN Phụ lục kết quả hoạt động sản xuất kinh doanh theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-2-tndn-phu-luc-chuyen-lo-theo-tt-80-2021.html,Mẫu số 03-2/TNDN Phụ lục chuyển lỗ theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-5-tndn-phu-luc-thu-nhap-doi-voi-hoat-dong-chuyen-nhuong-bat-dong-san.html,Mẫu số 03-5/TNDN Phụ lục thu nhập đối với hoạt động chuyển nhượng bất động sản theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-6-tndn-bao-cao-trich-lap-su-dung-quy-khoa-hoc-va-cong-nghe.html,"Mẫu số 03-6/TNDN Báo cáo trích lập, sử dụng quỹ khoa học và công nghệ theo TT 80/2021",thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-8-tndn-bang-phan-bo-so-thue-tndn-phai-nop-doi-voi-co-so-san-xuat.html,Mẫu số 03-8/TNDN Bảng phân bổ số thuế TNDN phải nộp đối với cơ sở sản xuất theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-9-tndn-bang-ke-chung-tu-nop-thue-tndn-tam-nop.html,Mẫu số 03-9/TNDN Bảng kê chứng từ nộp thuế TNDN tạm nộp theo TT 80/2021,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tndn,Mẫu thuế TNDN,rule-tndn
thu-vien/mau-so-03-bds-tncn-tt80-to-khai-thue-tncn-tu-bat-dong-san.html,Mẫu số 03/BĐS-TNCN TT80 Tờ khai thuế TNCN từ bất động sản,thue,Thuế - Hóa đơn,mau-bieu-thue,Mẫu biểu thuế - hóa đơn,mau-thue-tncn,Mẫu thuế TNCN,rule-tncn
